-1.200000000000000000e+01 -6.000000000000000000e+01 1.423040176942643451e-07 1.423042292620414859e-07 1.120497765806245369e-13 2.460539457401758604e-06
-1.113043478260869534e+01 -6.000000000000000000e+01 1.423039694230829466e-07 1.423041327196899915e-07 8.871078747952688388e-14 2.460538736177742138e-06
-1.026086956521739069e+01 -6.000000000000000000e+01 1.423039311947604456e-07 1.423040562630541480e-07 7.027828039348810952e-14 2.460538160581561735e-06
-9.391304347826086030e+00 -6.000000000000000000e+01 1.423039008994230827e-07 1.423039956723865690e-07 5.571533185165150331e-14 2.460537700951200163e-06
-8.521739130434783149e+00 -6.000000000000000000e+01 1.423038768729006735e-07 1.423039476193475210e-07 4.420490070145961511e-14 2.460537333728296076e-06
-7.652173913043478493e+00 -6.000000000000000000e+01 1.423038578022424661e-07 1.423039094780356590e-07 3.510309289277172915e-14 2.460537040252963099e-06
-6.782608695652173836e+00 -6.000000000000000000e+01 1.423038426513103784e-07 1.423038791761751630e-07 2.790237639948472342e-14 2.460536805361775805e-06
-5.913043478260870067e+00 -6.000000000000000000e+01 1.423038306021766271e-07 1.423038550779105719e-07 2.220262517315651501e-14 2.460536617292478087e-06
-5.043478260869565410e+00 -6.000000000000000000e+01 1.423038210089621520e-07 1.423038358914838982e-07 1.768832362746840848e-14 2.460536466412597716e-06
-4.173913043478260754e+00 -6.000000000000000000e+01 1.423038133614695747e-07 1.423038205965007024e-07 1.411061910502364914e-14 2.460536345404437915e-06
-3.304347826086956985e+00 -6.000000000000000000e+01 1.423038072565286294e-07 1.423038083866202676e-07 1.127318973129428303e-14 2.460536248216449718e-06
-2.434782608695652328e+00 -6.000000000000000000e+01 1.423038023754136559e-07 1.423037986243915911e-07 9.021115251643593483e-15 2.460536169981173964e-06
-1.565217391304347672e+00 -6.000000000000000000e+01 1.423037984660445785e-07 1.423037908056544158e-07 7.232111642532359854e-15 2.460536106773444305e-06
-6.956521739130430149e-01 -6.000000000000000000e+01 1.423037953289543233e-07 1.423037845314746201e-07 5.809626524916791279e-15 2.460536055862208408e-06
1.739130434782598655e-01 -6.000000000000000000e+01 1.423037928062242380e-07 1.423037794860151642e-07 4.677399578972122834e-15 2.460536014669443148e-06
1.043478260869564522e+00 -6.000000000000000000e+01 1.423037907727577208e-07 1.423037754190826327e-07 3.775176470651723538e-15 2.460535981314667196e-06
1.913043478260869179e+00 -6.000000000000000000e+01 1.423037891293958009e-07 1.423037721323591898e-07 3.055331132301706089e-15 2.460535954296153393e-06
2.782608695652173836e+00 -6.000000000000000000e+01 1.423037877974851957e-07 1.423037694685383501e-07 2.480203429192618736e-15 2.460535932191916380e-06
3.652173913043478493e+00 -6.000000000000000000e+01 1.423037867145909480e-07 1.423037673027501193e-07 2.020000309308697948e-15 2.460535914042546501e-06
4.521739130434781373e+00 -6.000000000000000000e+01 1.423037858311112847e-07 1.423037655357910840e-07 1.651140848480820435e-15 2.460535899302466448e-06
5.391304347826086030e+00 -6.000000000000000000e+01 1.423037851076045668e-07 1.423037640887778069e-07 1.354951033590236013e-15 2.460535887134986391e-06
6.260869565217390686e+00 -6.000000000000000000e+01 1.423037845126770002e-07 1.423037628989228856e-07 1.116634141248727574e-15 2.460535877269585184e-06
7.130434782608695343e+00 -6.000000000000000000e+01 1.423037840213138757e-07 1.423037619161967425e-07 9.244583228399632992e-16 2.460535868867075098e-06
8.000000000000000000e+00 -6.000000000000000000e+01 1.423037836135596529e-07 1.423037611006883763e-07 7.691154074161955596e-16 2.460535862054302706e-06
8.869565217391304657e+00 -6.000000000000000000e+01 1.423037832734742835e-07 1.423037604205177433e-07 6.432146962061809420e-16 2.460535856132169365e-06
9.739130434782609314e+00 -6.000000000000000000e+01 1.423037829883073010e-07 1.423037598501838313e-07 5.408832085032512500e-16 2.460535851339526082e-06
1.060869565217391397e+01 -6.000000000000000000e+01 1.423037827478437529e-07 1.423037593692568674e-07 4.574498906837090877e-16 2.460535847288927284e-06
1.147826086956521507e+01 -6.000000000000000000e+01 1.423037825438864248e-07 1.423037589613422377e-07 3.891960659794321103e-16 2.460535843846880154e-06
1.234782608695651973e+01 -6.000000000000000000e+01 1.423037823698450299e-07 1.423037586132595008e-07 3.331581561500098201e-16 2.460535840683427666e-06
